"To ""cancel"" someone, to publicly denounce or criticize someone,
especially online. Origin: Internet slang, from Chilean Spanish, adopted by youth in
Argentina. Example: ""Lo funaron en Twitter por sus comentarios."" (They ""cancelled""
him on Twitter for his comments.) *(Tags: Slang Terms, Youth Slang, internet slang,
cancel culture, chilean spanish origin)*",GOD,,YOUTH_SLANG
GOD,"(Adjective) Excellent, amazing, top-tier. Origin: English loanword,
internet/gaming slang.  (This new song is
amazing.)",Este tema nuevo es God.,INTERNET_SLANG
"(Adjective) Excellent, amazing, top-tier. Origin: English loanword,
internet/gaming slang. Example: ""Este tema nuevo es God."" (This new song is
amazing.) *(Tags: Slang Terms, Youth Slang, english loanword, internet slang,
gaming slang)*",Limado/a (estar),,YOUTH_SLANG
Limado/a (estar),"Crazy, nuts, eccentric; to be crazy. (Literally "" led down"").
(That guy is totally crazy.)",Ese tipo está re limado.,YOUTH_SLANG
"Crazy, nuts, eccentric; to be crazy. (Literally "" led down"").
Example: ""Ese tipo está re limado."" (That guy is totally crazy.) *(Tags: Slang Terms,
Youth Slang)*",Manija (estar),,YOUTH_SLANG
Manija (estar),"To be very excited, anxious, or hyped up for something. (Literally
""handle"").  (I'm super hyped
for tomorrow's concert.)",Estoy re manija por el concierto de mañana.,YOUTH_SLANG
"To be very excited, anxious, or hyped up for something. (Literally
""handle""). Example: ""Estoy re manija por el concierto de mañana."" (I'm super hyped
for tomorrow's concert.) *(Tags: Slang Terms, Youth Slang)*",Messirve,,YOUTH_SLANG
Messirve,"(Playful coinage: ""me sirve"" + footballer Messi) It's useful to me / I like
it / It works for me (often implying something is exceptionally good or perfectly
suited).  (—How about we go
to the movies? —That works perfectly for me.)",—¿Te parece si vamos al cine? —Messirve.,YOUTH_SLANG
"(Playful coinage: ""me sirve"" + footballer Messi) It's useful to me / I like
it / It works for me (often implying something is exceptionally good or perfectly
suited). Example: ""—¿Te parece si vamos al cine? —Messirve."" (—How about we go
to the movies? —That works perfectly for me.) *(Tags: Slang Terms, Youth Slang,
coinage, cultural reference (Messi))*",Milipili,,YOUTH_SLANG
Milipili,"(Pejorative stereotype) A stereotypical super cial, wealthy young
woman, often focused on appearances and social status. (Combination of common
names Milagros and Pilar). 
(The ""milipilis"" are always at the mall.)",Las milipilis siempre están en el shopping.,YOUTH_SLANG
"(Pejorative stereotype) A stereotypical super cial, wealthy young
woman, often focused on appearances and social status. (Combination of common
names Milagros and Pilar). Example: ""Las milipilis siempre están en el shopping.""
(The ""milipilis"" are always at the mall.) *(Tags: Slang Terms, Youth Slang, pejorative,
stereotype)*",Nashe,,YOUTH_SLANG
Nashe,"Very good, awesome, cool. Often used with an air of con dence or
swagger. Origin: Youth slang, popularized by streamer Coscu. Origin unclear.
(That play was awesome.)",Esa jugada fue nashe.,INTERNET_SLANG
"Very good, awesome, cool. Often used with an air of con dence or
swagger. Origin: Youth slang, popularized by streamer Coscu. Origin unclear.
Example: ""Esa jugada fue nashe."" (That play was awesome.) *(Tags: Slang Terms,
Youth Slang, internet culture (Coscu))*",Ndeah,,YOUTH_SLANG
Ndeah,"Similar to ""ahre,"" used to denote sarcasm or that something isn't
serious. Often associated with a speci c internet/meme culture.",,INTERNET_SLANG
"Similar to ""ahre,"" used to denote sarcasm or that something isn't
serious. Often associated with a speci c internet/meme culture. *(Tags: Slang Terms,
Youth Slang, internet culture, meme culture, sarcasm)*",Ponerse/Sacarse la gorra,,YOUTH_SLANG
Ponerse/Sacarse la gorra,"To get serious and start enforcing rules, to be a
killjoy / To stop acting like an authority gure, to loosen up. (Literally ""to put on/take
off the cap,"" like a police cap).  (Come
on, loosen up and have fun!)","¡Dale, sacate la gorra y divertite!",YOUTH_SLANG
"To get serious and start enforcing rules, to be a
killjoy / To stop acting like an authority gure, to loosen up. (Literally ""to put on/take
off the cap,"" like a police cap). Example: ""¡Dale, sacate la gorra y divertite!"" (Come
on, loosen up and have fun!) *(Tags: Slang Terms, Youth Slang, idiom)*",Previa,,YOUTH_SLANG
Previa,"Pre-party, pre-game; a gathering (usually to drink alcohol) before going
out to a main event. (Literally ""previous"").  (We'll pre-party at my place and then go to the club.)","Hacemos la previa en mi casa y
después vamos al boliche.",YOUTH_SLANG
"Pre-party, pre-game; a gathering (usually to drink alcohol) before going
out to a main event. (Literally ""previous""). Example: ""Hacemos la previa en mi casa y
después vamos al boliche."" (We'll pre-party at my place and then go to the club.)
*(Tags: Slang Terms, Youth Slang)*",Salir de joda / Irse de joda,,YOUTH_SLANG
Salir de joda / Irse de joda,"To go out partying, to go have fun (often involving
drinking and dancing).  (The kids
went out partying last night.)",Los pibes se fueron de joda anoche.,YOUTH_SLANG
"To go out partying, to go have fun (often involving
drinking and dancing). Example: ""Los pibes se fueron de joda anoche."" (The kids
went out partying last night.) *(Tags: Youth Slang, Slang Terms, Idiom, Partying,
Fun)*",Skere,,YOUTH_SLANG
Skere,"A term often used to express excitement or approval, similar to ""let's get
it"" or ""cool."" Popularized by trap music.
* *Example:* ""¡Vamos a la joda! ¡Skere!"" (Let's go to the party! Skere!)",,YOUTH_SLANG
"A term often used to express excitement or approval, similar to ""let's get
it"" or ""cool."" Popularized by trap music.
* *Example:* ""¡Vamos a la joda! ¡Skere!"" (Let's go to the party! Skere!)",Stalkear,,YOUTH_SLANG
Stalkear,"To check someone's social media pro les extensively, often without
their knowledge. Origin: English loanword (""to stalk""), adapted to Spanish verb.
(I was stalking my ex on
Instagram.)",Estuve stalkeando a mi ex en Instagram.,INTERNET_SLANG
"To check someone's social media pro les extensively, often without
their knowledge. Origin: English loanword (""to stalk""), adapted to Spanish verb.
Example: ""Estuve stalkeando a mi ex en Instagram."" (I was stalking my ex on
Instagram.) *(Tags: Slang Terms, Youth Slang, english loanword, internet culture)*",Tincho,,YOUTH_SLANG
Tincho,"(Pejorative stereotype) A stereotypical super cial, wealthy young man,
often into rugby, gyms, and showing off. Counterpart to ""milipili."" (Diminutive of
Martín).  (That bar is full of ""tinchos."")",Ese bar está lleno de tinchos.,YOUTH_SLANG
"(Pejorative stereotype) A stereotypical super cial, wealthy young man,
often into rugby, gyms, and showing off. Counterpart to ""milipili."" (Diminutive of
Martín). Example: ""Ese bar está lleno de tinchos."" (That bar is full of ""tinchos."")
*(Tags: Slang Terms, Youth Slang, pejorative, stereotype)*

 * **Tincho:** (Pejorative stereotype) A stereotypical super cial, wealthy young man,
often into rugby, gyms, and showing off. Counterpart to ""milipili."" (Diminutive of
Martín). Example: ""Ese bar está lleno de tinchos."" (That bar is full of ""tinchos."")
*(Tags: Slang Terms, Youth Slang, pejorative, stereotype)*",Y la queso,,YOUTH_SLANG
Y la queso,"(Short for ""Y la que soporte"") And so what? Deal with it. It is what it
is. (Literally ""And the cheese,"" but nonsensical). Origin: Recent youth slang, internet
trend. Expresses de ance or acceptance. 
(Yes, I arrived late, so what?)","Sí, llegué tarde, y la queso.",INTERNET_SLANG
"Bus (public transportation).
* *Example:* ""Tengo que tomar el bondi para ir al centro."" (I have to take the bus
to go downtown.)",Laburo,,URBAN_SLANG
"Work, job. (From Italian ""lavoro"")
* *Example:* ""Mañana tengo que ir al laburo temprano."" (Tomorrow I have to go to
work early.)",Birra,,URBAN_SLANG
Culiao/Culiada,"(Primarily from Córdoba) A very versatile term, can be an insult
(asshole), a term of endearment among friends, or just an emphatic interjection.
Context is key.
* *Example (emphatic):* ""Hace un frío, culiao."" (It's damn cold.)",,REGIONAL_SLANG
"(Borrowed from English) Something that causes embarrassment or
awkwardness.
* *Example:* ""Ese video me dio mucho cringe."" (That video made me cringe a lot.)",Stalkear,,INTERNET_SLANG
"(Borrowed from English ""to stalk"") To check someone's social media
pro les excessively.
* *Example:* ""Dejá de stalkear a tu ex."" (Stop stalking your ex.)",Hater,,INTERNET_SLANG
Hater,"(Borrowed from English) Someone who expresses negativity or criticism
online.
* *Example:* ""No le hagas caso a los haters."" (Don't pay attention to the haters.)

fi

fi

fi

fi

fi

fi",,INTERNET_SLANG
Achicar (espacios),"(Football) To reduce space between defensive lines.
(Metaphorical) To reduce options, put pressure on someone.",,JARGON
"(Football) To reduce space between defensive lines.
(Metaphorical) To reduce options, put pressure on someone. *(Tags: Football
(Soccer) Lingo, football, metaphorical)*",Aguantar la pelota,,JARGON
Aguantar la pelota,"(Football) For a player to shield the ball under pressure.
(Metaphorical) To hold one's ground, endure pressure.",,JARGON
"(Football) For a player to shield the ball under pressure.
(Metaphorical) To hold one's ground, endure pressure. *(Tags: Football (Soccer)
Lingo, football, metaphorical)*",Alargue,,JARGON
Alargue,"(Football) Extra time. (Metaphorical) An extension for anything. *(Tags:
Football (Soccer) Lingo, football, metaphorical)*

 fl

fi

fi

fi",,JARGON
"(Football) Extra time. (Metaphorical) An extension for anything. *(Tags:
Football (Soccer) Lingo, football, metaphorical)*

 fl

fi

fi

fi",Alargue,,JARGON
"(Football) Extra time. (Metaphorical) An extension for anything. *(Tags:
Football (Soccer) Lingo, football, metaphorical)*",Amague / Amagar,,JARGON
Amague / Amagar,"(Football) A feint or dummy move / To feint. (Metaphorical) A
deceptive move or statement; to pretend.",,JARGON
"(Football) A feint or dummy move / To feint. (Metaphorical) A
deceptive move or statement; to pretend. *(Tags: Football (Soccer) Lingo, football,
metaphorical)*",Arco,,JARGON
Arco,"(Football) Goal (structure and act of scoring). (Metaphorical) Objective,
target.",,JARGON
"(Football) Goal (structure and act of scoring). (Metaphorical) Objective,
target. *(Tags: Football (Soccer) Lingo, football, metaphorical)*",Barra brava,,JARGON
Barra brava,"Organized group of hardcore, often violent, fans.",,JARGON
"Organized group of hardcore, often violent, fans. *(Tags: Football
(Soccer) Lingo, football)*",Caño,,JARGON
Caño,"(Football) Nutmeg (ball through opponent's legs). (Metaphorical) A clever
trick that embarrasses someone.",,JARGON
"(Football) Nutmeg (ball through opponent's legs). (Metaphorical) A clever
trick that embarrasses someone. *(Tags: Football (Soccer) Lingo, football,
metaphorical)*",Chamuyo,,JARGON
Chamuyo,"Smooth talk, sweet talk, often deceptive or used to persuade or irt.
Can also refer to idle chatter.
* *Example:* ""No le creas, es puro chamuyo."" (Don't believe him, it's all smooth
talk.)",,JARGON
"Smooth talk, sweet talk, often deceptive or used to persuade or irt.
Can also refer to idle chatter.
* *Example:* ""No le creas, es puro chamuyo."" (Don't believe him, it's all smooth
talk.)",Clásico,,JARGON
Clásico,"(Football) Derby match between rivals. (Metaphorical) Any classic
rivalry.",,JARGON
"(Football) Derby match between rivals. (Metaphorical) Any classic
rivalry. *(Tags: Football (Soccer) Lingo, football, metaphorical)*",Colgarse del travesaño,,JARGON
Colgarse del travesaño,"(Football) To play extremely defensively. (Metaphorical)
To be overly cautious, not take risks.",,JARGON
"(Football) To play extremely defensively. (Metaphorical)
To be overly cautious, not take risks. *(Tags: Football (Soccer) Lingo, football,
metaphorical)*",Cortita y al pie,,JARGON
"(Football) A short, simple, precise pass. (Metaphorical) Direct,
concise, to the point. *(Tags: Football (Soccer) Lingo, football, metaphorical)*",Dame Bola,,JARGON
Dame Bola,(Football) Pass me the ball. (Metaphorical) Pay attention to me!,,JARGON
"(Football) Pass me the ball. (Metaphorical) Pay attention to me!
*(Tags: Football (Soccer) Lingo, football, metaphorical)*",Gambeta / Gambetear,,JARGON
Gambeta / Gambetear,"(Football) Dribble / To dribble. (Metaphorical) To skillfully
evade a dif cult situation or question.",,JARGON
"(Football) Dribble / To dribble. (Metaphorical) To skillfully
evade a dif cult situation or question. *(Tags: Football (Soccer) Lingo, football,
metaphorical)*",Gol en contra,,JARGON
Gol en contra,"(Football) Own goal. (Metaphorical) An action that inadvertently
harms oneself.",,JARGON
"(Football) Own goal. (Metaphorical) An action that inadvertently
harms oneself. *(Tags: Football (Soccer) Lingo, football, metaphorical)*",Habilitar,,JARGON
Habilitar,"(Football) To make a pass that leaves a teammate in a good scoring
position. (Metaphorical) To enable or authorize.",,JARGON
"(Football) To make a pass that leaves a teammate in a good scoring
position. (Metaphorical) To enable or authorize. *(Tags: Football (Soccer) Lingo,
football, metaphorical)*",Morfón/a,,JARGON
Morfón/a,"(Football) A sel sh player who doesn't pass. (Metaphorical) A sel sh
person in any context.",,JARGON
"(Football) A sel sh player who doesn't pass. (Metaphorical) A sel sh
person in any context. *(Tags: Football (Soccer) Lingo, football, metaphorical,
pejorative)*",Palomita,,JARGON
Palomita,(Football) Diving header.,,JARGON
"(Football) Diving header. *(Tags: Football (Soccer) Lingo, football)*",Paquete,,JARGON
Paquete,"(Football, Pejorative) A very bad, clumsy player. (Metaphorical)
Incompetent person.",,JARGON
"(Football, Pejorative) A very bad, clumsy player. (Metaphorical)
Incompetent person. *(Tags: Football (Soccer) Lingo, football, pejorative,
metaphorical)*",Patadura,,JARGON
Patadura,"(Football, Pejorative) A clumsy or unskilled football player (literally
""hard foot"").",,JARGON
"(Football, Pejorative) A clumsy or unskilled football player (literally
""hard foot""). *(Tags: Football (Soccer) Lingo, football, pejorative)*",Pecho frío,,JARGON
Pecho frío,"(Football, Pejorative) A player lacking passion or courage.
(Metaphorical) An emotionless person in challenges. (Also listed under Pejorative
Language)",,JARGON
"(Football, Pejorative) A player lacking passion or courage.
(Metaphorical) An emotionless person in challenges. (Also listed under Pejorative
Language) *(Tags: Football (Soccer) Lingo, football, pejorative, metaphorical)*",Picado,,JARGON
