language_code,category,region_code,Term_Phrase_Item,notes,tags
es-AR,IDIOM,Argentina,Remar en dulce de leche,"This idiom translates literally to ""to row in dulce de leche.""  It figuratively means to be in a very easy or comfortable situation, often implying a lack of challenge or difficulty.  The image evokes the smooth, sweet consistency of dulce de leche, suggesting effortless progress.","Argentina,Idiom,Figurative"
es-AR,IDIOM,Argentina,Remar en dulce de leche,"The idiom ""Remar en dulce de leche"" literally translates to ""to row in dulce de leche.""  Dulce de leche is a thick, sweet milk-based confection, making it impossible to row in.  The idiom therefore means ""to do something very difficult or that takes a lot of effort."" It highlights the absurdity of the task, emphasizing the difficulty involved.","Difficult,Effort,Idiom"
es-AR,IDIOM,Argentina,to row in dulce de leche,"The idiom ""to row in dulce de leche"" (literally, remar en dulce de leche) in Argentinian Spanish describes a situation that is extremely difficult and slow, like trying to row a boat through a thick, viscous substance.  The example given, ""Getting that permit was like rowing in dulce de leche,"" illustrates its use to describe a frustratingly arduous process.  The imagery evokes the difficulty of moving through something thick and sweet, like dulce de leche, a popular Argentinian caramel-like confection.","Difficult,Slow,Argentina"
es-AR,IDIOM,Argentina,remar en dulce de leche,"This idiom translates literally to ""to row in dulce de leche.""  It describes a situation where someone is working hard or struggling in a futile or pointless way, often in a sweet or seemingly pleasant environment.  The implication is that the effort is wasted because the outcome is already predetermined or inherently unproductive, similar to trying to row a boat in a thick, sweet substance like dulce de leche.","Idiom,Argentina,Futile Effort"
es-AR,OTHER,Argentina,,"The provided text is incomplete. It starts describing a situation ('To do something very difficult or that takes a lot of...') but doesn't provide a specific term or phrase.  Therefore, no term can be extracted. The 'es-AR' code indicates the language is Spanish as spoken in Argentina.","Incomplete,Difficult,Effort"
es-AR,IDIOM,Argentina,remar en dulce de leche,"The idiom ""remar en dulce de leche"" literally translates to ""to row in dulce de leche.""  It describes an effort that is pointless or excessively difficult due to the inherent nature of the task.  Dulce de leche is a thick, sweet milk-based confection, making the act of rowing in it practically impossible. The example sentence ""Conseguir ese permiso fue..."" (Getting that permit was...) implies the idiom is used to describe a difficult or frustrating task.","Effort,Difficulty,Idiom"
es-AR,IDIOM,Argentina,remar en dulce de leche,"The idiom ""remar en dulce de leche"" literally translates to ""rowing in dulce de leche.""  Dulce de leche is a thick, sweet milk-based caramel popular in Argentina. The idiom describes a situation that is unexpectedly difficult or laborious despite appearing easy or pleasant.  The implied contrast between the smooth, sweet nature of dulce de leche and the effort of rowing creates the figurative meaning.  The example given, ""Getting that permit was like rowing in dulce de leche,"" illustrates how a seemingly straightforward task proved unexpectedly challenging.","Argentina,Idiom,Figurative Language"
es-AR,IDIOM,Argentina,Ser mala leche,"This idiom translates literally to ""to be bad milk.""  It figuratively means to be a bad person, someone with bad intentions, or someone who is malicious or spiteful.  The expression highlights the negative character traits of the person being described.","Informal,Negative,Argentina"
es-AR,IDIOM,Argentina,Ser mala leche,"The idiom ""ser mala leche"" translates literally to ""to be bad milk.""  It means to be mean or to have bad intentions. The phrase uses a metaphorical comparison to suggest someone's nature is unpleasant or harmful, similar to spoiled milk.","Informal,Insult,Argentina"
es-AR,IDIOM,Argentina,mala leche,"The idiom ""mala leche"" translates literally to ""bad milk.""  It describes someone who is spiteful, malicious, or has bad intentions.  The example shows its use in the context of a mean-spirited comment.  The phrase implies a negative character trait rather than a specific action.","Informal,Negative,Argentina"
es-AR,IDIOM,Argentina,ser mala leche,"The idiom ""ser mala leche"" in Argentinian Spanish translates to ""to be bad milk.""  It means to be mean or to have bad intentions. The literal translation is not meant to be taken literally; it's a figurative expression describing someone with ill will or a malicious nature.","Informal,Idiom,Negative"
es-AR,IDIOM,Argentina,Tener mala leche,"This idiom translates to ""to have bad milk.""  It means to be malevolent, spiteful, or meanspirited.  The example sentence shows its use: ""Ese comentario fue muy mala leche"" (That comment was very meanspirited).","Idiom,Figurative,Negative"
es-AR,IDIOM,Argentina,tener mala leche,"To have bad luck.  This is an idiom that literally translates to ""to have bad milk.""  The phrase doesn't refer to actual milk, but uses it metaphorically to express misfortune or bad luck.","Idiom,Bad Luck,Argentina"
es-AR,IDIOM,Argentina,Qué mala leche!,"This idiom translates literally to ""What bad milk!"" but figuratively means ""What bad luck!"" or ""What a bummer!""  It expresses frustration or disappointment at an unfortunate event, in this case, losing a wallet. The phrase is common in Argentinian Spanish.","Informal,Exclamation,Bad Luck"
es-AR,IDIOM,Argentina,Tenerla clara,"This is an idiom in Argentinian Spanish.  The provided text only gives the term and indicates it's an idiom, but doesn't offer a definition or explanation of its meaning.","idiom,Argentina,es-AR"
es-AR,IDIOM,Argentina,Tenerla clara,"The idiom ""Tenerla clara"" translates to ""To have it clear"" in English.  It means to know something very well, to be an expert in a particular subject or skill, or to have a complete understanding of a situation. It implies a confident and thorough grasp of the matter at hand.","Informal,Expertise,Understanding"
es-AR,IDIOM,Argentina,tenerla clara,"The idiom ""tenerla clara"" literally translates to ""to have it clear.""  It means to have a good understanding or a well-defined plan. The example sentence, ""Él la tiene clara en..."" (He has it clear in...) implies that the person possesses a strong understanding of a particular subject (in this case, computers).  The phrase suggests competence and preparedness.","Informal,Understanding,Competence"
es-AR,IDIOM,Argentina,"computación, preguntale","This appears to be an incomplete or poorly formatted idiom entry.  The phrase ""computación, preguntale"" translates literally to ""computing, ask him/her.""  The meaning and usage are unclear without further context.  The comma suggests a possible implied meaning, perhaps suggesting that for complex computing problems, one should seek help from an expert. However, this is purely speculative based on the limited information provided. More information is needed to fully understand its meaning and usage within Argentinian Spanish.","Incomplete, Idiom, Argentinian Spanish"
es-AR,OTHER,Argentina,,"The provided text ""To know something very well, to be an expert, to have a clear"" does not contain a specific lingo term or phrase. It describes a state of knowledge or expertise, not a particular expression used in Argentina.","Expertise,Knowledge,General"
es-AR,IDIOM,Argentina,tener clara,"The idiom ""tener clara"" literally translates to ""to have it clear.""  It implies a good understanding or a well-defined plan. The example sentence ""Él la tiene clara en"" suggests that the subject has a clear understanding or plan regarding something implied by the context.","Understanding,Plan,Informal"
es-AR,OTHER,Argentina,"computación, preguntale","This phrase translates to ""computers, ask him.""  It implies that someone possesses significant knowledge about computers and suggests seeking information from that person. The context suggests this is a common way to refer to someone's expertise in computing, rather than a fixed idiom or slang term.","Computers,Expertise,Informal"
es-AR,IDIOM,Argentina,Tirar la chancleta,The provided text only gives the idiom 'Tirar la chancleta' and marks it as an idiom (IDIOM).  No further definition or cultural context is offered.,"Argentina,Informal,Idiom"
es-AR,OTHER,Argentina,"To let loose, to behave without inhibitions","The provided text describes a concept rather than a specific term or phrase. It defines the action of behaving without inhibitions, especially after a (presumably an event or period of restraint).  The lack of a specific term makes categorization difficult.  While it could be considered slang depending on the specific term used in Argentina to express this concept,  'OTHER' is the most appropriate category given the incompleteness of the entry.","Informal,Behavior,Argentina"
